,comp_id,bioactivity,data_split,smiles
410070,CHEMBL2391122,1,train,O=[N+]([O-])c1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1
410076,CHEMBL2391123,1,train,c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1
410082,CHEMBL2391124,1,train,Fc1cc(F)cc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1
410088,CHEMBL2391125,1,train,COc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c(C#N)c1
410094,CHEMBL2391126,1,train,COc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1
410100,CHEMBL2391127,1,train,N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1
410106,CHEMBL2391128,1,train,O=[N+]([O-])c1cccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1
410112,CHEMBL2391129,1,train,O=[N+]([O-])c1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1
410118,CHEMBL2391130,1,train,N#Cc1cccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1
410124,CHEMBL2391131,1,train,COc1ccc(-c2ccc(CSc3nnc(-c4ccncc4)o3)cc2)cc1
410130,CHEMBL2391132,1,train,N#Cc1cccc(-c2ccc(CSc3nnc(-c4ccncc4)o3)cc2)c1
410136,CHEMBL2391133,1,train,O=[N+]([O-])c1ccccc1-c1ccc(CSc2nnc(-c3ccncc3)o2)cc1
412223,CHEMBL2396661,0,test,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1
414847,CHEMBL2403108,0,test,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1
416679,CHEMBL2408045,0,validation,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1
422939,CHEMBL2425628,1,test,CS(=O)(=O)CCCOc1cccc2c1ccn2-c1ccnc(N[C@H]2CC[C@H](C(=O)N3CCC(O)CC3)CC2)n1
434232,CHEMBL248757,1,test,N#Cc1ncc2nc1OCCCCOc1cc(NCc3cncs3)c(Cl)cc1NC(=O)N2
438361,CHEMBL253533,1,validation,COc1nn(-c2ccccc2)c2nc(Nc3ccc(C(=O)O)cc3)ncc12
438569,CHEMBL253740,1,validation,O=C(O)c1ccc(Nc2ncc3c(Cl)nn(-c4ccccc4)c3n2)cc1
438579,CHEMBL253748,1,train,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(C5)C3)C4)n2)cc1
438751,CHEMBL253956,1,test,O=C1OC(Nc2ncc3nnn(-c4ccccc4)c3n2)c2ccccc21
438837,CHEMBL253969,0,test,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1
439183,CHEMBL254155,1,test,OC12CC3CC(C1)CC(n1nnc4cnc(N[C@H]5CC[C@H](O)CC5)nc41)(C3)C2
439428,CHEMBL254350,1,train,O=C(O)COc1ccc(Nc2ncc3nnn(C45CC6CC(CC(O)(C6)C4)C5)c3n2)cc1
439639,CHEMBL254587,1,train,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1F)(C3)C2
440680,CHEMBL255735,1,train,O=C(O)/C=C\\c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1
440891,CHEMBL255863,0,test,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
441177,CHEMBL255905,1,train,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1C(F)(F)F)(C3)C2
441212,CHEMBL255948,1,test,O[C@H]1CC[C@H](Nc2ncc3nnn(-c4ccccc4)c3n2)CC1
441576,CHEMBL256306,1,train,O=C(O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)cc1
441578,CHEMBL256307,1,train,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1
441757,CHEMBL256517,1,test,O=[N+]([O-])c1cnc(N[C@H]2CC[C@H](O)CC2)nc1Nc1ccccc1
441759,CHEMBL256518,1,train,c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1
442158,CHEMBL256987,1,test,O=C(O)c1ccc(Nc2ncc(-c3ccncc3)c(Nc3ccccc3)n2)cc1
442381,CHEMBL257188,1,train,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3)n2)cc1
442549,CHEMBL257370,1,train,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1Cl)(C3)C2
442705,CHEMBL257575,1,train,O=C(O)c1ccc(Nc2ncc3nnn(C45CC6CC(CC(O)(C6)C4)C5)c3n2)cc1
442708,CHEMBL257577,1,train,O=C(O)c1ccc(Nc2ncc3nnn(C45CC6CC(CC(C6)C4)C5)c3n2)cc1
443608,CHEMBL258483,1,test,O=C(Nc1n[nH]c2ncc(-c3ccccc3)cc12)C1CCCC1
443781,CHEMBL258701,1,train,CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12
444533,CHEMBL259270,1,train,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Br)cc12)C1CC1
444535,CHEMBL259271,1,test,CCN1CCN(CCCCC(=O)Nc2n[nH]c3nnc(-c4ccccc4)cc23)CC1
444894,CHEMBL259744,1,train,CN(C)CCCC(=O)Nc1n[nH]c2nnc(-c3ccccc3)cc12
444970,CHEMBL259838,1,train,O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Cl)c3)ccc12)C1CC1
445062,CHEMBL259925,1,validation,Nc1n[nH]c2cnc(-c3ccccc3)cc12
445316,CHEMBL260135,1,validation,Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12
445336,CHEMBL260163,1,train,O=C(Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12)C1CC1
445392,CHEMBL260231,1,test,O=C(Nc1n[nH]c2nc(-c3cccs3)c(Br)cc12)C1CC1
445399,CHEMBL260243,1,test,O=C(Nc1n[nH]c2cc(-c3ccoc3)ccc12)C1CC1
445473,CHEMBL260329,1,test,CCCC(=O)Nc1n[nH]c2ncc(-c3cccc4ccccc34)cc12
445489,CHEMBL260344,1,train,O=C(Nc1n[nH]c2nc(-c3ccccc3)ccc12)C1CC1
445491,CHEMBL260345,1,train,O=C(Nc1n[nH]c2nc(-c3ccc(O)c(O)c3)ccc12)C1CC1
445540,CHEMBL260416,1,train,O=C(Nc1n[nH]c2nc(-c3ccc(O)c(Br)c3)ccc12)C1CC1
445543,CHEMBL260417,1,train,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1
445780,CHEMBL260662,1,train,Cc1cc2c(NC(=O)C3CC3)n[nH]c2nc1-c1ccc(O)cc1
445782,CHEMBL260663,1,train,O=C(Nc1n[nH]c2nc(-c3ccccc3O)ccc12)C1CC1
445784,CHEMBL260664,1,train,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Cl)cc12)C1CC1
445983,CHEMBL260928,1,test,O=C(Nc1n[nH]c2cc(-c3ccsc3)ccc12)C1CC1
445986,CHEMBL260929,1,test,O=C(Nc1n[nH]c2cc(-c3ccc[nH]3)ccc12)C1CC1
446089,CHEMBL261052,1,test,CCCC(=O)Nc1n[nH]c2ncc(-c3ccc(-c4ccccc4)cc3)cc12
446152,CHEMBL261127,1,validation,CCCC(=O)Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12
446156,CHEMBL261129,1,train,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1
446272,CHEMBL261264,1,test,CCCC(=O)Nc1n[nH]c2ncc(-c3ccncc3)cc12
446347,CHEMBL261366,1,train,CCCC(=O)Nc1n[nH]c2ccc(-c3ccccc3)cc12
446413,CHEMBL261439,1,train,Nc1n[nH]c2ncc(-c3ccccc3)cc12
446416,CHEMBL261441,1,test,O=C(CCCN1CCCC1)Nc1n[nH]c2nnc(-c3ccccc3)cc12
446496,CHEMBL261518,1,test,O=C(CCCN1CCOCC1)Nc1n[nH]c2nnc(-c3ccccc3)cc12
446523,CHEMBL261549,1,validation,CCCC(=O)Nc1n[nH]c2cnc(-c3ccccc3)cc12
446556,CHEMBL261596,1,train,CC(C)C(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12
446625,CHEMBL261659,1,test,O=C(Nc1n[nH]c2cc(-c3ccc4[nH]ccc4c3)ccc12)C1CC1
446628,CHEMBL261660,1,train,O=C(Nc1n[nH]c2cc(-c3cccc(F)c3)ccc12)C1CC1
446630,CHEMBL261661,1,test,CCCC(=O)Nc1n[nH]c2cnc(-c3ccccc3)nc12
446646,CHEMBL261690,1,test,O=C(Nc1n[nH]c2nc(-c3nccs3)c(Br)cc12)C1CC1
446804,CHEMBL261881,1,train,N#Cc1cc2c(NC(=O)C3CC3)n[nH]c2nc1-c1ccccc1
446806,CHEMBL261882,1,train,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccccc4)c(Br)cc23)CC1
446808,CHEMBL261883,1,train,O=C(Nc1n[nH]c2nc(-c3ccccc3)c(Cl)cc12)C1CC1
447919,CHEMBL263907,1,train,CCCC(=O)Nc1n[nH]c2ncc(-c3cccc(F)c3)cc12
448063,CHEMBL264161,1,train,CCCC(=O)Nc1n[nH]c2ncc(-c3cccc(F)c3F)cc12
452758,CHEMBL270995,0,validation,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1
456089,CHEMBL274654,0,test,Cc1[nH]c(/C=C2\\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O
461680,CHEMBL281948,0,test,COC(=O)[C@@]1(O)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
462843,CHEMBL283120,0,test,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC
466492,CHEMBL287731,1,train,CS(=O)(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12
466690,CHEMBL288064,1,train,Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1
466770,CHEMBL288143,1,train,CCCC(=O)Nc1n[nH]c2nnc(-c3ccccc3)cc12
467054,CHEMBL288441,0,test,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
467354,CHEMBL288448,1,train,CC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12
473284,CHEMBL296468,1,test,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1
473601,CHEMBL296682,1,train,Nc1nccc(-c2c[nH]c3c(Br)ccc(O)c23)n1
476197,CHEMBL300138,1,test,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
479441,CHEMBL303926,1,train,Fc1ccc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)cc1
479619,CHEMBL3039513,0,test,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
479892,CHEMBL3039517,0,test,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1
480202,CHEMBL3039525,0,test,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1
487253,CHEMBL3091673,1,test,COc1cc2c(cc1OC)CN(CC(=O)Nc1ccc3c(c1)/C(=C/c1cnc[nH]1)C(=O)N3)CC2
494693,CHEMBL3109738,0,test,COc1cc2ncnc3c2cc1OCCCCCN(C)Cc1ccc(Br)cc1N3
498709,CHEMBL3120215,0,test,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12
502546,CHEMBL3128043,1,test,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1
504746,CHEMBL3137331,1,test,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1
505029,CHEMBL3137336,0,test,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl
510414,CHEMBL317657,1,test,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CCN(Cc2ccccc2)C1
510979,CHEMBL3182444,0,test,O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1
511311,CHEMBL3182621,0,test,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O
511950,CHEMBL3184679,0,test,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1
512213,CHEMBL3185148,1,test,Nc1nc(NCCNc2ncc(-n3ccnc3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-]
512227,CHEMBL318522,1,test,O=C(Nc1n[nH]c2cc(-c3cccs3)ccc12)C1CC1
512439,CHEMBL3186534,0,test,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1
512943,CHEMBL3187723,0,validation,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21
513330,CHEMBL3188267,0,test,CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F
513645,CHEMBL3188551,0,test,Cc1c(Cn2c(C)nc3c(C(=O)O)cc(N4CCOCC4)cc32)cccc1C(F)(F)F
525313,CHEMBL3218575,0,test,Cc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc3nsnc3c2)cc1
525615,CHEMBL3218576,0,test,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21
529257,CHEMBL322970,1,train,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1
538062,CHEMBL3264002,0,test,CNS(=O)(=O)Nc1nccc(Cc2c(C)c3ccc(Oc4ncccn4)cc3oc2=O)c1F
546629,CHEMBL3301607,0,test,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1
546947,CHEMBL3301610,1,test,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1
547259,CHEMBL3301612,1,test,COC(=O)N[C@@H](C)CNc1nccc(-c2cn(C(C)C)nc2-c2cc(Cl)cc(NS(C)(=O)=O)c2F)n1
547581,CHEMBL3301622,0,test,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1
558168,CHEMBL3334567,0,test,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21
563305,CHEMBL3348923,0,test,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1
565129,CHEMBL3353410,0,train,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C
579646,CHEMBL3402762,0,test,CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
581813,CHEMBL3408213,1,test,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1
581905,CHEMBL3408248,0,test,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12
589453,CHEMBL3426621,0,train,C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12
593272,CHEMBL3437678,1,test,CN1C(=N)NC(=O)/C1=C\\c1ccc(-c2ccc(F)cc2)o1
600397,CHEMBL3544960,0,test,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1
600672,CHEMBL3544964,1,test,Cn1nccc1Nc1nccc(-c2ccn([C@H](CO)c3ccc(Cl)c(F)c3)c(=O)c2)n1
600954,CHEMBL3544966,0,test,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1
601244,CHEMBL3544983,0,test,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1
601557,CHEMBL3545076,0,test,Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3[nH]ncc23)CC1
601829,CHEMBL3545083,1,test,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1
602118,CHEMBL3545085,0,test,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1
602406,CHEMBL3545110,0,test,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1
602693,CHEMBL3545137,0,test,Cn1cc(C2=Nc3cc(NC(=O)C(N)C4CCCCC4)cc4c3C2=CNNC4=O)cn1
602988,CHEMBL3545154,0,validation,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1
603258,CHEMBL3545157,0,test,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1
603641,CHEMBL3545215,0,test,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21
603961,CHEMBL3545307,0,test,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1
604259,CHEMBL3545308,0,test,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1
604554,CHEMBL3545328,0,test,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1
604850,CHEMBL3545360,0,test,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncnc(Nc2ccccc2S(=O)(=O)C(C)C)n1
605131,CHEMBL3545366,0,test,CCn1c(=O)c(-c2cc[nH]n2)cc2c(C)nc(N)nc21
605436,CHEMBL3545396,0,test,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1
610454,CHEMBL3582401,1,train,[11CH3]n1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21
613649,CHEMBL3590106,0,test,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1
626350,CHEMBL362558,1,train,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2
628538,CHEMBL3632824,1,train,NC(=O)c1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1
649048,CHEMBL3652540,1,train,Cc1nc(C2CCCCC2)nc(Nc2n[nH]c3ncc(F)cc23)c1C
649050,CHEMBL3652541,1,test,Cc1nc(Nc2n[nH]c3ncc(F)cc23)cc(C2CCC(F)(F)CC2)n1
649052,CHEMBL3652542,1,validation,Cc1nc(C2CCOCC2)nc(Nc2n[nH]c3ncc(F)cc23)c1C
649054,CHEMBL3652543,1,test,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCCC2)n1
649056,CHEMBL3652544,1,test,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCC2)n1
649058,CHEMBL3652545,1,train,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCC2)n1
649060,CHEMBL3652546,1,test,Cc1cc(Nc2n[nH]c3ccc(F)cc23)nc(C2CCOCC2)n1
649062,CHEMBL3652547,1,validation,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCOCC2)n1
649064,CHEMBL3652548,1,train,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc([C@H]2CCCC[C@@H]2C)n1
649066,CHEMBL3652549,1,test,Cc1cc(Nc2c[nH]c3ncc(F)cc23)nc(C23CC4CC(CC(C4)C2)C3)n1
649068,CHEMBL3652550,1,train,CC(C)(O)c1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCC2)n1
649070,CHEMBL3652551,1,test,Cc1cc(Nc2n[nH]c3ccc(F)cc23)nc(C2CCCCC2)n1
659092,CHEMBL3661029,1,train,Fc1cnc2[nH]nc(Nc3cc(C(F)(F)F)cc(-c4ccccc4Cl)n3)c2c1
659094,CHEMBL3661030,1,train,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2Cl)c1C
659096,CHEMBL3661031,1,train,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2Cl)c1
659098,CHEMBL3661032,1,train,Cc1cc(-c2ccccc2Cl)nc(Nc2n[nH]c3ncc(F)cc23)c1C
659100,CHEMBL3661033,1,train,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2)c1C
674956,CHEMBL3673434,1,test,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1
674963,CHEMBL3673435,1,test,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1
675802,CHEMBL3673983,1,train,Cc1[nH]nc2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2
675807,CHEMBL3673985,1,train,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C(F)(F)F)c21
686184,CHEMBL3681949,1,test,C#Cc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)n2)cc(C(=O)NCCOCCOCCOC)c1
693711,CHEMBL3688339,1,test,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1
703088,CHEMBL3695569,1,test,COCC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1
707586,CHEMBL3699142,0,test,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\\Nc1ccc(CN(C)C)cc1)c1ccccc1
710234,CHEMBL3701062,1,test,Cc1nccc(-c2ccc(C(=O)N3CCOCC3)c(Cl)c2)c1C#Cc1ccc(N)nc1
719296,CHEMBL372764,0,test,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1
723302,CHEMBL3735506,1,train,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cccc(F)c4F)cc23)CC1
736572,CHEMBL377300,0,validation,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1
743174,CHEMBL379218,1,test,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12
750651,CHEMBL3813873,0,test,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
757276,CHEMBL38380,0,train,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1
757927,CHEMBL384304,1,test,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N
761580,CHEMBL3884319,1,test,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21
763057,CHEMBL388978,1,validation,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
763783,CHEMBL3890213,1,test,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)C(=O)NC5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1
764938,CHEMBL3891402,1,train,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]ncc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1
765688,CHEMBL3892167,1,validation,Cc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN(C)C)cc4)c4ccccc34)ccn2)cc2cn[nH]c12
767827,CHEMBL3894571,1,validation,COC(=N)c1nc2ccc3ncnc(Nc4ccc(OC)cc4F)c3c2s1
770051,CHEMBL3896872,1,train,Cc1n[nH]c2ccc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)cc12
771713,CHEMBL3898648,1,validation,CC(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(c4)NC(=O)C5)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1
772390,CHEMBL3899391,1,test,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nnc5c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)cc2)n1
772486,CHEMBL3899497,1,validation,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3cc(Nc4ccc5[nH]ncc5c4)ncn3)c3ccccc23)n(-c2ccc(=O)n(CCO)c2)n1
773289,CHEMBL3900304,1,validation,Cc1cc(Nc2cc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)nn4-c4ccc(OCCN5CCOCC5)cc4)c4ccccc34)ccn2)cc2cn[nH]c12
774524,CHEMBL3901628,1,test,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5c(cnn5CCN5CCOCC5)c4)n3)c3ccccc23)n(-c2ccc(OCCN3CCOCC3)nc2)n1
774688,CHEMBL3901815,1,test,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5cn[nH]c5c4)n3)c3ccccc23)cc1
776155,CHEMBL3903492,1,test,Cc1n[nH]c2ncc(C(=O)N3CCC[C@H]3c3ccc(Cl)cc3)cc12
778294,CHEMBL3905700,1,test,Cc1cc2cc(Nc3nccc(Oc4ccc(NC(=O)Nc5cc(C(C)(C)C)nn5-c5ccc(OCCN6CCOCC6)cc5)c5ccccc45)n3)ccc2[nH]1
779669,CHEMBL3907174,1,test,COc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(Oc3ccnc(Nc4ccc5[nH]nc(C(=O)N6CCOCC6)c5c4)n3)c3ccccc23)cn1
780048,CHEMBL3907479,0,test,Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1
